"id","dataset_code","dataset_name","dataset_id","dataelement","dataelement_code","dataelement_name","optioncombo_code","optioncombo_name"
2647,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,ta9qHC2STYJ,CA01A2,CA01a2. Cervical cancer (new)  - Deaths,yWdrn6SiVZ9,"0-14Yrs, Female"
2646,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,ta9qHC2STYJ,CA01A2,CA01a2. Cervical cancer (new)  - Deaths,yabsZCXTQRM,"0-14Yrs, Male"
2660,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,ta9qHC2STYJ,CA01A2,CA01a2. Cervical cancer (new)  - Deaths,WQ8FzlyAWIM,"50+Yrs"
2659,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,ta9qHC2STYJ,CA01A2,CA01a2. Cervical cancer (new)  - Deaths,xgiuSKF9lKY,"25-49Yrs"
2658,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,ta9qHC2STYJ,CA01A2,CA01a2. Cervical cancer (new)  - Deaths,dqUlEsSUs8w,"20-24Yrs"
2657,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,ta9qHC2STYJ,CA01A2,CA01a2. Cervical cancer (new)  - Deaths,oVc5PtW8IsH,"15-19Yrs"
2656,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,ta9qHC2STYJ,CA01A2,CA01a2. Cervical cancer (new)  - Deaths,Kq56swi3KAi,"10-14Yrs"
2655,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,ta9qHC2STYJ,CA01A2,CA01a2. Cervical cancer (new)  - Deaths,pfXBcPz6khi,"65+Yrs, Female"
2654,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,ta9qHC2STYJ,CA01A2,CA01a2. Cervical cancer (new)  - Deaths,rU0HnmI7P8S,"65+Yrs, Male"
2653,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,ta9qHC2STYJ,CA01A2,CA01a2. Cervical cancer (new)  - Deaths,Mv9SNsGCT5e,"40-64 Yrs, Female"
2652,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,ta9qHC2STYJ,CA01A2,CA01a2. Cervical cancer (new)  - Deaths,tD3pn44uScE,"40-64 Yrs, Male"
2651,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,ta9qHC2STYJ,CA01A2,CA01a2. Cervical cancer (new)  - Deaths,JqdVRiI92bd,"18-39 Yrs, Female"
2650,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,ta9qHC2STYJ,CA01A2,CA01a2. Cervical cancer (new)  - Deaths,sBvVzuUN7ty,"18-39 Yrs, Male"
1984,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,N5xpEcIyNY4,CA01b1,CA01b1. Cervical cancer(known)  - Cases,zLX9lB6eIHI,"15-17 Yrs, Male"
1985,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,N5xpEcIyNY4,CA01b1,CA01b1. Cervical cancer(known)  - Cases,C9j1R3XeUB3,"15-17 Yrs, Female"
1986,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,N5xpEcIyNY4,CA01b1,CA01b1. Cervical cancer(known)  - Cases,sBvVzuUN7ty,"18-39 Yrs, Male"
1987,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,N5xpEcIyNY4,CA01b1,CA01b1. Cervical cancer(known)  - Cases,JqdVRiI92bd,"18-39 Yrs, Female"
1988,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,N5xpEcIyNY4,CA01b1,CA01b1. Cervical cancer(known)  - Cases,tD3pn44uScE,"40-64 Yrs, Male"
1989,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,N5xpEcIyNY4,CA01b1,CA01b1. Cervical cancer(known)  - Cases,Mv9SNsGCT5e,"40-64 Yrs, Female"
1990,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,N5xpEcIyNY4,CA01b1,CA01b1. Cervical cancer(known)  - Cases,rU0HnmI7P8S,"65+Yrs, Male"
1991,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,N5xpEcIyNY4,CA01b1,CA01b1. Cervical cancer(known)  - Cases,pfXBcPz6khi,"65+Yrs, Female"
1992,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,N5xpEcIyNY4,CA01b1,CA01b1. Cervical cancer(known)  - Cases,Kq56swi3KAi,"10-14Yrs"
1993,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,N5xpEcIyNY4,CA01b1,CA01b1. Cervical cancer(known)  - Cases,oVc5PtW8IsH,"15-19Yrs"
1994,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,N5xpEcIyNY4,CA01b1,CA01b1. Cervical cancer(known)  - Cases,dqUlEsSUs8w,"20-24Yrs"
1995,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,N5xpEcIyNY4,CA01b1,CA01b1. Cervical cancer(known)  - Cases,xgiuSKF9lKY,"25-49Yrs"
1996,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,N5xpEcIyNY4,CA01b1,CA01b1. Cervical cancer(known)  - Cases,WQ8FzlyAWIM,"50+Yrs"
1982,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,N5xpEcIyNY4,CA01b1,CA01b1. Cervical cancer(known)  - Cases,yabsZCXTQRM,"0-14Yrs, Male"
1983,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,N5xpEcIyNY4,CA01b1,CA01b1. Cervical cancer(known)  - Cases,yWdrn6SiVZ9,"0-14Yrs, Female"
4088,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,U17bGhMaH9B,CA01B2,CA01b2. Cervical cancer(known)  - Deaths,WQ8FzlyAWIM,"50+Yrs"
4086,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,U17bGhMaH9B,CA01B2,CA01b2. Cervical cancer(known)  - Deaths,dqUlEsSUs8w,"20-24Yrs"
4085,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,U17bGhMaH9B,CA01B2,CA01b2. Cervical cancer(known)  - Deaths,oVc5PtW8IsH,"15-19Yrs"
4084,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,U17bGhMaH9B,CA01B2,CA01b2. Cervical cancer(known)  - Deaths,Kq56swi3KAi,"10-14Yrs"
4083,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,U17bGhMaH9B,CA01B2,CA01b2. Cervical cancer(known)  - Deaths,pfXBcPz6khi,"65+Yrs, Female"
4081,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,U17bGhMaH9B,CA01B2,CA01b2. Cervical cancer(known)  - Deaths,Mv9SNsGCT5e,"40-64 Yrs, Female"
4082,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,U17bGhMaH9B,CA01B2,CA01b2. Cervical cancer(known)  - Deaths,rU0HnmI7P8S,"65+Yrs, Male"
4087,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,U17bGhMaH9B,CA01B2,CA01b2. Cervical cancer(known)  - Deaths,xgiuSKF9lKY,"25-49Yrs"
4074,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,U17bGhMaH9B,CA01B2,CA01b2. Cervical cancer(known)  - Deaths,yabsZCXTQRM,"0-14Yrs, Male"
4075,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,U17bGhMaH9B,CA01B2,CA01b2. Cervical cancer(known)  - Deaths,yWdrn6SiVZ9,"0-14Yrs, Female"
4076,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,U17bGhMaH9B,CA01B2,CA01b2. Cervical cancer(known)  - Deaths,zLX9lB6eIHI,"15-17 Yrs, Male"
4077,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,U17bGhMaH9B,CA01B2,CA01b2. Cervical cancer(known)  - Deaths,C9j1R3XeUB3,"15-17 Yrs, Female"
4078,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,U17bGhMaH9B,CA01B2,CA01b2. Cervical cancer(known)  - Deaths,sBvVzuUN7ty,"18-39 Yrs, Male"
4079,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,U17bGhMaH9B,CA01B2,CA01b2. Cervical cancer(known)  - Deaths,JqdVRiI92bd,"18-39 Yrs, Female"
4080,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,U17bGhMaH9B,CA01B2,CA01b2. Cervical cancer(known)  - Deaths,tD3pn44uScE,"40-64 Yrs, Male"
924,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,RXPwgce8vco,CA02A,CA02a. Prostate Cancer  - Cases,rCzvys285kN,"0-4Yrs, Male"
925,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,RXPwgce8vco,CA02A,CA02a. Prostate Cancer  - Cases,VZrxjCi8cQi,"0-4Yrs, Female"
908,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,RXPwgce8vco,CA02A,CA02a. Prostate Cancer  - Cases,AmyeUte6IfQ,"15-17 Yrs, Male, New"
909,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,RXPwgce8vco,CA02A,CA02a. Prostate Cancer  - Cases,KLjBWPSSfqG,"15-17 Yrs, Male, Known"
910,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,RXPwgce8vco,CA02A,CA02a. Prostate Cancer  - Cases,QwmgfRLXySv,"15-17 Yrs, Female, New"
911,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,RXPwgce8vco,CA02A,CA02a. Prostate Cancer  - Cases,VyCuYZXDXiO,"15-17 Yrs, Female, Known"
926,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,RXPwgce8vco,CA02A,CA02a. Prostate Cancer  - Cases,ZgnHXnu30cI,"5+Yrs, Male"
927,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,RXPwgce8vco,CA02A,CA02a. Prostate Cancer  - Cases,fHgwVjoElmE,"5+Yrs, Female"
918,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,RXPwgce8vco,CA02A,CA02a. Prostate Cancer  - Cases,Z2df6EDsYk1,"40-64 Yrs, Female, New"
919,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,RXPwgce8vco,CA02A,CA02a. Prostate Cancer  - Cases,rkbc2xbaa8g,"40-64 Yrs, Female, Known"
917,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,RXPwgce8vco,CA02A,CA02a. Prostate Cancer  - Cases,lvYG6LfU4Jo,"40-64 Yrs, Male, Known"
916,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,RXPwgce8vco,CA02A,CA02a. Prostate Cancer  - Cases,eDQHbmqfA0E,"40-64 Yrs, Male, New"
915,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,RXPwgce8vco,CA02A,CA02a. Prostate Cancer  - Cases,A2ZsKFXp6Vn,"18-39 Yrs, Female, Known"
914,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,RXPwgce8vco,CA02A,CA02a. Prostate Cancer  - Cases,sBkrGKNQ0uz,"18-39 Yrs, Female, New"
904,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,RXPwgce8vco,CA02A,CA02a. Prostate Cancer  - Cases,d0tWwN5O6NO,"0-14Yrs, Male, New"
912,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,RXPwgce8vco,CA02A,CA02a. Prostate Cancer  - Cases,Zacetp7r5HC,"18-39 Yrs, Male, New"
913,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,RXPwgce8vco,CA02A,CA02a. Prostate Cancer  - Cases,a9NFxaXN9KD,"18-39 Yrs, Male, Known"
920,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,RXPwgce8vco,CA02A,CA02a. Prostate Cancer  - Cases,dBzKnHTWCkK,"65+Yrs, Male, New"
906,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,RXPwgce8vco,CA02A,CA02a. Prostate Cancer  - Cases,OE9AdLE48yj,"0-14Yrs, Female, New"
907,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,RXPwgce8vco,CA02A,CA02a. Prostate Cancer  - Cases,NFNV30tIn8T,"0-14Yrs, Female, Known"
921,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,RXPwgce8vco,CA02A,CA02a. Prostate Cancer  - Cases,GMPyv2RPvxm,"65+Yrs, Male, Known"
905,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,RXPwgce8vco,CA02A,CA02a. Prostate Cancer  - Cases,Ve34gUv8xMH,"0-14Yrs, Male, Known"
922,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,RXPwgce8vco,CA02A,CA02a. Prostate Cancer  - Cases,gp5AoqZCBjE,"65+Yrs, Female, New"
923,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,RXPwgce8vco,CA02A,CA02a. Prostate Cancer  - Cases,rsV4LLJt5Lw,"65+Yrs, Female, Known"
125,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,VMCH30sQHwC,CA02B,CA02b. Prostate Cancer - Deaths,OE9AdLE48yj,"0-14Yrs, Female, New"
146,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,VMCH30sQHwC,CA02B,CA02b. Prostate Cancer - Deaths,fHgwVjoElmE,"5+Yrs, Female"
145,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,VMCH30sQHwC,CA02B,CA02b. Prostate Cancer - Deaths,ZgnHXnu30cI,"5+Yrs, Male"
144,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,VMCH30sQHwC,CA02B,CA02b. Prostate Cancer - Deaths,VZrxjCi8cQi,"0-4Yrs, Female"
143,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,VMCH30sQHwC,CA02B,CA02b. Prostate Cancer - Deaths,rCzvys285kN,"0-4Yrs, Male"
142,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,VMCH30sQHwC,CA02B,CA02b. Prostate Cancer - Deaths,rsV4LLJt5Lw,"65+Yrs, Female, Known"
141,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,VMCH30sQHwC,CA02B,CA02b. Prostate Cancer - Deaths,gp5AoqZCBjE,"65+Yrs, Female, New"
140,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,VMCH30sQHwC,CA02B,CA02b. Prostate Cancer - Deaths,GMPyv2RPvxm,"65+Yrs, Male, Known"
139,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,VMCH30sQHwC,CA02B,CA02b. Prostate Cancer - Deaths,dBzKnHTWCkK,"65+Yrs, Male, New"
138,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,VMCH30sQHwC,CA02B,CA02b. Prostate Cancer - Deaths,rkbc2xbaa8g,"40-64 Yrs, Female, Known"
137,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,VMCH30sQHwC,CA02B,CA02b. Prostate Cancer - Deaths,Z2df6EDsYk1,"40-64 Yrs, Female, New"
136,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,VMCH30sQHwC,CA02B,CA02b. Prostate Cancer - Deaths,lvYG6LfU4Jo,"40-64 Yrs, Male, Known"
135,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,VMCH30sQHwC,CA02B,CA02b. Prostate Cancer - Deaths,eDQHbmqfA0E,"40-64 Yrs, Male, New"
134,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,VMCH30sQHwC,CA02B,CA02b. Prostate Cancer - Deaths,A2ZsKFXp6Vn,"18-39 Yrs, Female, Known"
133,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,VMCH30sQHwC,CA02B,CA02b. Prostate Cancer - Deaths,sBkrGKNQ0uz,"18-39 Yrs, Female, New"
132,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,VMCH30sQHwC,CA02B,CA02b. Prostate Cancer - Deaths,a9NFxaXN9KD,"18-39 Yrs, Male, Known"
131,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,VMCH30sQHwC,CA02B,CA02b. Prostate Cancer - Deaths,Zacetp7r5HC,"18-39 Yrs, Male, New"
130,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,VMCH30sQHwC,CA02B,CA02b. Prostate Cancer - Deaths,VyCuYZXDXiO,"15-17 Yrs, Female, Known"
129,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,VMCH30sQHwC,CA02B,CA02b. Prostate Cancer - Deaths,QwmgfRLXySv,"15-17 Yrs, Female, New"
128,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,VMCH30sQHwC,CA02B,CA02b. Prostate Cancer - Deaths,KLjBWPSSfqG,"15-17 Yrs, Male, Known"
127,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,VMCH30sQHwC,CA02B,CA02b. Prostate Cancer - Deaths,AmyeUte6IfQ,"15-17 Yrs, Male, New"
126,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,VMCH30sQHwC,CA02B,CA02b. Prostate Cancer - Deaths,NFNV30tIn8T,"0-14Yrs, Female, Known"
124,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,VMCH30sQHwC,CA02B,CA02b. Prostate Cancer - Deaths,Ve34gUv8xMH,"0-14Yrs, Male, Known"
123,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,VMCH30sQHwC,CA02B,CA02b. Prostate Cancer - Deaths,d0tWwN5O6NO,"0-14Yrs, Male, New"
2262,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,jnJHVdpCZ4R,CA03,CA03a. Breast Cancer  - Cases,OE9AdLE48yj,"0-14Yrs, Female, New"
2283,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,jnJHVdpCZ4R,CA03,CA03a. Breast Cancer  - Cases,fHgwVjoElmE,"5+Yrs, Female"
2282,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,jnJHVdpCZ4R,CA03,CA03a. Breast Cancer  - Cases,ZgnHXnu30cI,"5+Yrs, Male"
2281,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,jnJHVdpCZ4R,CA03,CA03a. Breast Cancer  - Cases,VZrxjCi8cQi,"0-4Yrs, Female"
2280,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,jnJHVdpCZ4R,CA03,CA03a. Breast Cancer  - Cases,rCzvys285kN,"0-4Yrs, Male"
2279,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,jnJHVdpCZ4R,CA03,CA03a. Breast Cancer  - Cases,rsV4LLJt5Lw,"65+Yrs, Female, Known"
2278,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,jnJHVdpCZ4R,CA03,CA03a. Breast Cancer  - Cases,gp5AoqZCBjE,"65+Yrs, Female, New"
2277,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,jnJHVdpCZ4R,CA03,CA03a. Breast Cancer  - Cases,GMPyv2RPvxm,"65+Yrs, Male, Known"
2276,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,jnJHVdpCZ4R,CA03,CA03a. Breast Cancer  - Cases,dBzKnHTWCkK,"65+Yrs, Male, New"
2275,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,jnJHVdpCZ4R,CA03,CA03a. Breast Cancer  - Cases,rkbc2xbaa8g,"40-64 Yrs, Female, Known"
2274,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,jnJHVdpCZ4R,CA03,CA03a. Breast Cancer  - Cases,Z2df6EDsYk1,"40-64 Yrs, Female, New"
2273,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,jnJHVdpCZ4R,CA03,CA03a. Breast Cancer  - Cases,lvYG6LfU4Jo,"40-64 Yrs, Male, Known"
2272,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,jnJHVdpCZ4R,CA03,CA03a. Breast Cancer  - Cases,eDQHbmqfA0E,"40-64 Yrs, Male, New"
2271,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,jnJHVdpCZ4R,CA03,CA03a. Breast Cancer  - Cases,A2ZsKFXp6Vn,"18-39 Yrs, Female, Known"
2270,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,jnJHVdpCZ4R,CA03,CA03a. Breast Cancer  - Cases,sBkrGKNQ0uz,"18-39 Yrs, Female, New"
2269,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,jnJHVdpCZ4R,CA03,CA03a. Breast Cancer  - Cases,a9NFxaXN9KD,"18-39 Yrs, Male, Known"
2268,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,jnJHVdpCZ4R,CA03,CA03a. Breast Cancer  - Cases,Zacetp7r5HC,"18-39 Yrs, Male, New"
2267,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,jnJHVdpCZ4R,CA03,CA03a. Breast Cancer  - Cases,VyCuYZXDXiO,"15-17 Yrs, Female, Known"
2266,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,jnJHVdpCZ4R,CA03,CA03a. Breast Cancer  - Cases,QwmgfRLXySv,"15-17 Yrs, Female, New"
2265,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,jnJHVdpCZ4R,CA03,CA03a. Breast Cancer  - Cases,KLjBWPSSfqG,"15-17 Yrs, Male, Known"
2264,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,jnJHVdpCZ4R,CA03,CA03a. Breast Cancer  - Cases,AmyeUte6IfQ,"15-17 Yrs, Male, New"
2263,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,jnJHVdpCZ4R,CA03,CA03a. Breast Cancer  - Cases,NFNV30tIn8T,"0-14Yrs, Female, Known"
2260,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,jnJHVdpCZ4R,CA03,CA03a. Breast Cancer  - Cases,d0tWwN5O6NO,"0-14Yrs, Male, New"
2261,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,jnJHVdpCZ4R,CA03,CA03a. Breast Cancer  - Cases,Ve34gUv8xMH,"0-14Yrs, Male, Known"
1965,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,CpT3wUk0OaP,CA03B,CA03b. Breast Cancer  - Deaths,VyCuYZXDXiO,"15-17 Yrs, Female, Known"
1958,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,CpT3wUk0OaP,CA03B,CA03b. Breast Cancer  - Deaths,d0tWwN5O6NO,"0-14Yrs, Male, New"
1959,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,CpT3wUk0OaP,CA03B,CA03b. Breast Cancer  - Deaths,Ve34gUv8xMH,"0-14Yrs, Male, Known"
1960,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,CpT3wUk0OaP,CA03B,CA03b. Breast Cancer  - Deaths,OE9AdLE48yj,"0-14Yrs, Female, New"
1961,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,CpT3wUk0OaP,CA03B,CA03b. Breast Cancer  - Deaths,NFNV30tIn8T,"0-14Yrs, Female, Known"
1962,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,CpT3wUk0OaP,CA03B,CA03b. Breast Cancer  - Deaths,AmyeUte6IfQ,"15-17 Yrs, Male, New"
1963,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,CpT3wUk0OaP,CA03B,CA03b. Breast Cancer  - Deaths,KLjBWPSSfqG,"15-17 Yrs, Male, Known"
1964,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,CpT3wUk0OaP,CA03B,CA03b. Breast Cancer  - Deaths,QwmgfRLXySv,"15-17 Yrs, Female, New"
1966,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,CpT3wUk0OaP,CA03B,CA03b. Breast Cancer  - Deaths,Zacetp7r5HC,"18-39 Yrs, Male, New"
1967,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,CpT3wUk0OaP,CA03B,CA03b. Breast Cancer  - Deaths,a9NFxaXN9KD,"18-39 Yrs, Male, Known"
1968,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,CpT3wUk0OaP,CA03B,CA03b. Breast Cancer  - Deaths,sBkrGKNQ0uz,"18-39 Yrs, Female, New"
1969,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,CpT3wUk0OaP,CA03B,CA03b. Breast Cancer  - Deaths,A2ZsKFXp6Vn,"18-39 Yrs, Female, Known"
1970,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,CpT3wUk0OaP,CA03B,CA03b. Breast Cancer  - Deaths,eDQHbmqfA0E,"40-64 Yrs, Male, New"
1971,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,CpT3wUk0OaP,CA03B,CA03b. Breast Cancer  - Deaths,lvYG6LfU4Jo,"40-64 Yrs, Male, Known"
1972,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,CpT3wUk0OaP,CA03B,CA03b. Breast Cancer  - Deaths,Z2df6EDsYk1,"40-64 Yrs, Female, New"
1973,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,CpT3wUk0OaP,CA03B,CA03b. Breast Cancer  - Deaths,rkbc2xbaa8g,"40-64 Yrs, Female, Known"
1974,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,CpT3wUk0OaP,CA03B,CA03b. Breast Cancer  - Deaths,dBzKnHTWCkK,"65+Yrs, Male, New"
1975,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,CpT3wUk0OaP,CA03B,CA03b. Breast Cancer  - Deaths,GMPyv2RPvxm,"65+Yrs, Male, Known"
1976,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,CpT3wUk0OaP,CA03B,CA03b. Breast Cancer  - Deaths,gp5AoqZCBjE,"65+Yrs, Female, New"
1977,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,CpT3wUk0OaP,CA03B,CA03b. Breast Cancer  - Deaths,rsV4LLJt5Lw,"65+Yrs, Female, Known"
1978,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,CpT3wUk0OaP,CA03B,CA03b. Breast Cancer  - Deaths,rCzvys285kN,"0-4Yrs, Male"
1979,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,CpT3wUk0OaP,CA03B,CA03b. Breast Cancer  - Deaths,VZrxjCi8cQi,"0-4Yrs, Female"
