hmis_id,hmis_code,hmis_name,hmis_section,hmis_section_id,dhis2_dataElement_id,dhis2_code,dhis2_name,dhis2_shortName,dhis2_dataset,dhis2_categoryCombo_id,dhis2_categoryOptionCombo_id,dhis2_categoryOptionCombo_name
30,CD06,Other Sexually Transmitted Infections,Other Infectious/Communicable Diseases,1.3.2,KaqDbaq0Yce,105-CD06,105-CD06. Other Sexually Transmitted Infections,105-CD06. Other Sexually Transmitted Infections,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
31,CD07,Urinary Tract Infections (UTI),Other Infectious/Communicable Diseases,1.3.2,WIJ0fbjLIJh,105-CD07,105-CD07. Urinary Tract Infections (UTI),105-CD07. Urinary Tract Infections (UTI),"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
32,CD08,Intestinal Worms,Other Infectious/Communicable Diseases,1.3.2,FPXwKGEV96K,105-CD08,105-CD08. Intestinal Worms,105-CD08. Intestinal Worms,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
33,CD09,Haematological Meningitis,Other Infectious/Communicable Diseases,1.3.2,lK3JqDK80k7,105-CD09,105-CD09. Haematological Meningitis,105-CD09. Haematological Meningitis,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
34,CD10,Other types of meningitis,Other Infectious/Communicable Diseases,1.3.2,TDUjUDLnV9v,105-CD10,105-CD10. Other types of meningitis,105-CD10. Other types of meningitis,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
35,CD11,Cough or cold No pneumonia,Other Infectious/Communicable Diseases,1.3.2,LR8778hLH8U,105-CD11,105-CD11. Cough or cold  - No Pneumonia,105-CD11. Cough or cold - No Pneumonia,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
36,CD12,Pneumonia,Other Infectious/Communicable Diseases,1.3.2,ywfVj7F30Ts,105-CD12,105-CD12. Pneumonia,105-CD12. Pneumonia,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
37,CD13,Severe Pneumonia,Other Infectious/Communicable Diseases,1.3.2,JadBi8s2DMg,105-CD13,105-CD13. Severe Pneumonia,105-CD13. Severe Pneumonia,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
38,CD14,Skin Diseases,Other Infectious/Communicable Diseases,1.3.2,y6ofkvr4JP8,105-CD14,105-CD14. Skin Diseases,105-CD14. Skin Diseases,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
39,CD15,Tetanus (over 7 days),Other Infectious/Communicable Diseases,1.3.2,F4xWVmlaoxi,105-CD15,105-CD15. Tetanus (over 28 days),105-CD15. Tetanus (over 28 days),"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
40,CD16,Sleeping sickness,Other Infectious/Communicable Diseases,1.3.2,HcstM0RIqmC,105-CD16,105-CD16. Sleeping sickness,105-CD16. Sleeping sickness,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
41,CD17,Pelvic Inflammatory Disease (PID),Other Infectious/Communicable Diseases,1.3.2,gN26QajXn26,105-CD17,105-CD17. Pelvic Inflammatory Disease (PID),105-CD17. Pelvic Inflammatory Disease (PID),"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
42,CD18,Brucellosis,Other Infectious/Communicable Diseases,1.3.2,QTY3T2iXogb,105-CD18,105-CD18. Brucellosis,105-CD18. Brucellosis,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
43,CD19,Surgical Site Infections (SSI),Other Infectious/Communicable Diseases,1.3.2,qZWIcBDEYTx,105-CD19,105-CD19. Surgical Site Infections(SSI),105-CD19. Surgical Site Infections(SSI),"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
44,ND01,Neonatal Sepsis (0-6 days),Neonatal Diseases,1.3.3,QQxE1VhHaGo,105-ND01,105-ND01. Neonatal Sepsis (0-7days),105-ND01. Neonatal Sepsis (0-7days),"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
45,ND02,Neonatal Sepsis (7-28 days),Neonatal Diseases,1.3.3,Uo3DcCS7GQJ,105-ND02,105-ND02. Neonatal Sepsis (8-28days),105-ND02. Neonatal Sepsis (8-28days),"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
46,ND03,Neonatal Pneumonia (0-6 days),Neonatal Diseases,1.3.3,K7mLqvbNoFn,105-ND03,105-ND03. Neonatal Pneumonia (0-7days),105-ND03. Neonatal Pneumonia (0-7days),"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
47,ND04,Neonatal Pneumonia (7-28 days),Neonatal Diseases,1.3.3,UqF107LDITO,105-ND04,105-ND04. Neonatal Pneumonia (8-28days),105-ND04. Neonatal Pneumonia (8-28days),"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
48,ND05,Neonatal Meningitis,Neonatal Diseases,1.3.3,M0s2mBmpD1u,105-ND05,105-ND05. Neonatal Meningitis,105-ND05. Neonatal Meningitis,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
49,ND06,Neonatal Jaundice,Neonatal Diseases,1.3.3,jAJQPlf99VV,105-ND06,105-ND06. Neonatal Jaundice,105-ND06. Neonatal Jaundice,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
50,ND07,Other Neonatal Conditions,Neonatal Diseases,1.3.3,dKN174dcsmp,105-ND07,105-ND07. Other Neonatal Conditions,105-ND07. Other Neonatal Conditions,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
177,LD04,Hepatitis B,Liver Diseases,1.3.17,riyahnxUdTf,017-PP20,017-PP20. Hepatitis B status,017-PP20. Hepatitis B status,,bjDvmb4bfuf,HllvX50cXC0,default
51,NC01a,Sickle Cell Anaemia - New,Non Communicable Diseases/Conditions,1.3.4,LFH8bUaself,105-LD10,105-LD10. Hepatitis E,105-LD10. Hepatitis E,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
52,NC01b,Sickle Cell Anaemia - Known,Non Communicable Diseases/Conditions,1.3.4,LFH8bUaself,105-LD10,105-LD10. Hepatitis E,105-LD10. Hepatitis E,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
53,NC02,Other Haemoglobinopathies,Non Communicable Diseases/Conditions,1.3.4,BDKWuSKjkoQ,105NC02,105-NC02. Other Haemoglobinopathies,105-NC02. Other Haemoglobinopathies,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
54,NC03,Gastro Intestinal Disorders (non Infective),Non Communicable Diseases/Conditions,1.3.4,Rw3b8mGkyfh,105-NC03,105-NC03. Gastro-Intestinal Disorders (non-Infective),105-NC03.Gastro-Intestinal Disorders Non-Infective,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
55,NC04,Pain Requiring Palliative Care,Non Communicable Diseases/Conditions,1.3.4,rr9sLKsqflQ,105-NC04,105-NC04. Pain Requiring Palliative Care,105-NC04. Pain Requiring Palliative Care,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
56,NC05,Haemophilia,Non Communicable Diseases/Conditions,1.3.4,eIoBNrydyLJ,105-NC05,105-NC05. Haemophilia,105-NC05. Haemophilia,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
57,NC06,Deep Vein Thrombosis (DVT),Non Communicable Diseases/Conditions,1.3.4,R86U0YHv8Jx,105-NC06,105-NC06. Deep Vein Thrombosis (DVT),105-NC06. Deep Vein Thrombosis (DVT),"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
58,OD01,Dental Caries,Oral diseases,1.3.5,dm8YiC5eEsh,105-OD01,105-OD01. Dental Caries,105-OD01. Dental Caries,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
59,OD02,Gingivitis,Oral diseases,1.3.5,rdz78LtNT4G,105-OD02,105-OD02. Gingivitis,105-OD02. Gingivitis,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
60,OD03,HIV Oral lesions,Oral diseases,1.3.5,XaX3Uqpvlzs,105-OD03,105-OD03. HIV-Oral lesions,105-OD03. HIV-Oral lesions,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
61,OD04,Oral Cancers,Oral diseases,1.3.5,WZbsgGbvL0R,105-OD04_2019,105-OD04_2019. Oral Cancers,105-OD04_2019. Oral Cancers,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
62,OD05,Other Oral Conditions,Oral diseases,1.3.5,jipSinNApZk,105-OD04,105-OD04. Other Oral Conditions,105-OD04. Other Oral Conditions,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
63,EN01,Otitis media acute and chronic,ENT Conditions,1.3.6,SPADxEItrIQ,105-EN01,105-EN01. Otitis media acute and chronic,105-EN01. Otitis media acute and chronic,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
64,EN02,Mastoiditis,ENT Conditions,1.3.6,kY9yLRb9w5e,105-EN02,105-EN02. Mastoiditis,105-EN02. Mastoiditis,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
65,EN03,Hearing loss,ENT Conditions,1.3.6,p9EPi77rptk,105-EN03,105-EN03. Hearing loss,105-EN03. Hearing loss,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
66,EN04,Rhinitis,ENT Conditions,1.3.6,JHOU1uXweoP,105-EN04,105-EN04. Rhinitis,105-EN04. Rhinitis,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
67,EN05,Sinusitis,ENT Conditions,1.3.6,WI1Hvx0U8r4,105-EN05,105-EN05. Sinusitis,105-EN05. Sinusitis,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
68,EN06,Epistaxis,ENT Conditions,1.3.6,wH5AisRhyZX,105-EN06,105-EN06. Epixtasis,105-EN06. Epixtasis,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
69,EN07,Adenoid Hypertrophy,ENT Conditions,1.3.6,FoUL2ZIS1mZ,105-EN07,105-EN07. Adenoid Hypertrophy,105-EN07. Adenoid Hypertrophy,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
70,EN08,Foreign Body in nose ear and aerodigestive system,ENT Conditions,1.3.6,m8Vi9AE8uD1,105-EN08,105-EN08. Foreign Body in nose ear and aero - digestive system,105-EN08. Foreign Body in nose ear and aero - dige,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
71,EN09,Infected preauricular sinuses and abscess,ENT Conditions,1.3.6,i8cNouFCF3G,105-EN09,105-EN09. Infected pre-auricular sinuses and abscess,105-EN09. Infected pre-auricular sinuses and absce,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
72,EN10,Otitis external,ENT Conditions,1.3.6,m68a9ZrLHQO,105-EN10,105-EN10. Otitis external,105-EN10. Otitis external,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
73,EN11,Mastoid abscess,ENT Conditions,1.3.6,X66BIwvM6ff,105-EN11,105-EN11. Mastoid abscess,105-EN11. Mastoid abscess,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
74,EN12,Vertigo,ENT Conditions,1.3.6,DfKTKgBdOJ7,105-EN12,105-EN12. Vertigo,105-EN12. Vertigo,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
75,EN13,Tonsillitis,ENT Conditions,1.3.6,uqferbMcOHI,105-EN13,105-EN13. Tonsillitis,105-EN13. Tonsillitis,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
76,EN14,Tonsillar hypertrophy,ENT Conditions,1.3.6,fHQ3TvkzU1C,105-EN14,105-EN14. Tonsillar hypertrophy,105-EN14. Tonsillar hypertrophy,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
178,LD05,Hepatitis C,Liver Diseases,1.3.17,QPw7nHXJqe9,020-AC26,020-AC26.Hepatitis B-Status1,020-AC26.Hepatitis B-Status1,,bjDvmb4bfuf,HllvX50cXC0,default
77,EN15,Tinnitus,ENT Conditions,1.3.6,ZC2KCP3lhtd,105-EN15,105-EN15. Tinnitus,105-EN15. Tinnitus,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
78,EN16,Head and neck cancers,ENT Conditions,1.3.6,h5JApA8gFwD,105-EN16,105-EN16. Head and neck cancers,105-EN16. Head and neck cancers,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
79,EN17,Other ENT conditions,ENT Conditions,1.3.6,PbWaDKchm2a,105-EN17,105-EN17. Other ENT conditions,105-EN17. Other ENT conditions,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
80,EC01,Allergic conjunctivitis,Eye conditions,1.3.7,P2wDiYT9Ldr,105-EC01,105-EC01. Allergic conjunctivitis,105-EC01. Allergic conjunctivitis,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
81,EC02,Bacterial Conjunctivitis,Eye conditions,1.3.7,PgLUhukgbZu,105-EC02,105-EC02. Bacterial Conjunctivitis,105-EC02. Bacterial Conjunctivitis,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
82,EC03,Ophthalmia neonatorum,Eye conditions,1.3.7,i0m5sElYwRw,105-EC03,105-EC03. Ophthalmia neonatorum,105-EC03. Ophthalmia neonatorum,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
83,EC04,Corneal Ulcers Keratitis,Eye conditions,1.3.7,zRqFF1DW2sc,105-EC04,105-EC04. Corneal Ulcers/ Keratitis,105-EC04. Corneal Ulcers/ Keratitis,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
84,EC05,Un Operable Cataract (>6),Eye conditions,1.3.7,JHvqNwXb3ze,105-EC05,105-EC05. Un Operable Cataract (>6/60),105-EC05. Un Operable Cataract (>6/60),"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
85,EC06,Operable Cataract (<6),Eye conditions,1.3.7,NPJww2cAxe0,105-EC06,105-EC06. Operable Cataract (< 6/60),105-EC06. Operable Cataract (< 6/60),"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
86,EC07,Refractive errors,Eye conditions,1.3.7,tnjg6ygBlhw,105-EC07,105-EC07. Refractive errors,105-EC07. Refractive errors,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
87,EC08,Glaucoma,Eye conditions,1.3.7,ZJQwEArEIbG,105-EC08,105-EC08. Glaucoma,105-EC08. Glaucoma,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
88,EC09,Trachoma,Eye conditions,1.3.7,YWulguQA8BP,105-EC09,105-EC09. Trachoma,105-EC09. Trachoma,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
89,EC10,Vitamin A Deficiency,Eye conditions,1.3.7,aN0BNF9yjGq,105-EC10,105-EC10. Vitamin A Deficiency,105-EC10. Vitamin A Deficiency,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
90,EC11,Diabetic Retinopathy (All stages),Eye conditions,1.3.7,aN0BNF9yjGq,105-EC10,105-EC10. Vitamin A Deficiency,105-EC10. Vitamin A Deficiency,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
91,EC12,Chorioretinal Macular Vitreous Disorders,Eye conditions,1.3.7,EWmqTwV0prl,033B-GP04,033B-GP04. Total No. Rif R,033B-GP04. Total No. Rif R,HMIS 033b - Weekly Epidemiological Surveillance Report,bjDvmb4bfuf,HllvX50cXC0,default
92,EC13,Corneal scars (Non trachomatous),Eye conditions,1.3.7,g8X1akwQepA,105-EC16,105-EC16. Corneal scars (Non trachomatous),105-EC16. Corneal scars (Non trachomatous),"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
93,EC14,Tumours,Eye conditions,1.3.7,CHTinApRsaB,105-CA25,105-CA25. Other Benign Tumours,105-CA25. Other Benign Tumours,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",kvALTKeHZHW,yWdrn6SiVZ9,"0-14Yrs, Female"
94,EC15,Blindness,Eye conditions,1.3.7,FP3RqnpmLG6,105-EC24,105-EC24. Blindness,105-EC24. Blindness,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
95,EC16,Other eye conditions,Eye conditions,1.3.7,OaRxaiaFBsA,105-EC25,105-EC25. Other eye conditions,105-EC25. Other eye conditions,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
96,MH01,Brief Psychotic Disorder,Mental Health,1.3.8,BZh4mVCAnRo,105-MH05,105-MH05. Brief Psychotic Disorder,105-MH05. Brief Psychotic Disorder,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
97,MH02,Schizophrenia,Mental Health,1.3.8,iZkAtSQFGPh,105-MH07,105-MH07. Schizophrenia,105-MH07. Schizophrenia,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
98,MH03,Bipolar Affective Disorder,Mental Health,1.3.8,T3tC2yUwP7N,108-MH03,108-MH03. Bipolar disorder,108-MH03. Bipolar disorder,HMIS 108 - IPD Monthly Report,DwzHQJ1UPb2,EKm949hzsgY,"5-9Yrs, Male"
99,MH04,Major Depressive Disorder,Mental Health,1.3.8,NFLxn05NzYo,105-MH09,105-MH09. Major Depressive Disorder,105-MH09. Major Depressive Disorder,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
100,MH05,Anxiety Phobic Disorders,Mental Health,1.3.8,LFH8bUaself,105-LD10,105-LD10. Hepatitis E,105-LD10. Hepatitis E,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
101,MH06,Anxiety Social anxiety Disorders,Mental Health,1.3.8,aN0BNF9yjGq,105-EC10,105-EC10. Vitamin A Deficiency,105-EC10. Vitamin A Deficiency,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
102,MH07,Anxiety Panic Disorder,Mental Health,1.3.8,HvDw9u4ZXCr,105-MH12,105-MH12.Anxiety - Panic Disorder,105-MH12. Anxiety - Panic Disorder,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
103,MH08,Anxiety Generalized anxiety Disorder,Mental Health,1.3.8,LFH8bUaself,105-LD10,105-LD10. Hepatitis E,105-LD10. Hepatitis E,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
104,MH09,Alcohol Use Disorders,Mental Health,1.3.8,V9VrETz61yN,105-MH26,105-MH26.Alcohol Use Disorders,105-MH26. Alcohol Use Disorders,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
105,MH10a,Epilepsy - New,Mental Health,1.3.8,LFH8bUaself,105-LD10,105-LD10. Hepatitis E,105-LD10. Hepatitis E,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
106,MH10b,Epilepsy - Known,Mental Health,1.3.8,C3RST8YWsXt,020-CD14,020-CD14. Unknown,020-CD14. Unknown,,bjDvmb4bfuf,HllvX50cXC0,default
107,MH11,Other Childhood Mental Disorders,Mental Health,1.3.8,ziVCnB8pm8c,105-MH45,105-MH45.Other Childhood Mental Disorders,105-MH45. Other Childhood Mental Disorders,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
108,MH12,Other Adult Mental Disorders,Mental Health,1.3.8,YzcV7QwkV0A,105-MH46,105-MH46.Other Adult Mental Disorders,105-MH46. Other Adult Mental Disorders,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
109,NE01,Parkinson's disease,Neurological Disorders,1.3.9,bLurSIHHlHZ,105-LD06,105-LD06. Hepatitis A,105-LD06. Hepatitis A,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
110,NE02,Dementia,Neurological Disorders,1.3.9,rra35FpIwIN,105-MH36,105-MH36. HIV related dementia,105-MH36. HIV related dementia,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
111,NE03,Persons in Coma Emergency Care,Neurological Disorders,1.3.9,VsTu0MTG34p,105-NE07,105-NE07. Persons in Coma / Emergency Care,105-NE07. Persons in Coma / Emergency Care,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
112,NE04,Down Syndrome (DS),Neurological Disorders,1.3.9,wEyMlJ9Vce9,105-LD09,105-LD09. Hepatitis D,105-LD09. Hepatitis D,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
