id,section_id,section_name,eafya_hmis_id,eafya_id,eafya_name,hmis_code,hmis_name,data_element_id,category_optioncombo_id,category_optioncombo_name,createdAt,updatedAt
4180,2.1,Antenatal,,,,AN29,"TB Screening for ANC Clients-Presumed to have TB
",tlCReAq4tXE,JtoaNPpY2BF,<15Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4181,2.1,Antenatal,,,,AN29,"TB Screening for ANC Clients-Presumed to have TB
",tlCReAq4tXE,c9JPAeQh49R,20-24Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4182,2.1,Antenatal,,,,AN29,"TB Screening for ANC Clients-Presumed to have TB
",tlCReAq4tXE,QGprPUGJp4N,25-49Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4183,2.1,Antenatal,,,,AN29,"TB Screening for ANC Clients-Presumed to have TB
",tlCReAq4tXE,sxBbkmHxnBP,50+Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4184,2.1,Antenatal,,,,AN29,"TB Screening for ANC Clients-Presumed to have TB
",tlCReAq4tXE,HllvX50cXC0,default,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4185,2.1,Antenatal,,,,AN29,"TB Screening for ANC Clients-Diagnosed with TB
",JCM6Bf7sFdB,PwuKTzy4vLJ,15-19Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4186,2.1,Antenatal,,,,AN29,"TB Screening for ANC Clients-Diagnosed with TB
",JCM6Bf7sFdB,JtoaNPpY2BF,<15Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4187,2.1,Antenatal,,,,AN29,"TB Screening for ANC Clients-Diagnosed with TB
",JCM6Bf7sFdB,c9JPAeQh49R,20-24Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4188,2.1,Antenatal,,,,AN29,"TB Screening for ANC Clients-Diagnosed with TB
",JCM6Bf7sFdB,QGprPUGJp4N,25-49Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4189,2.1,Antenatal,,,,AN29,"TB Screening for ANC Clients-Diagnosed with TB
",JCM6Bf7sFdB,sxBbkmHxnBP,50+Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4190,2.1,Antenatal,,,,AN29,"TB Screening for ANC Clients-Diagnosed with TB
",JCM6Bf7sFdB,HllvX50cXC0,default,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4191,2.1,Antenatal,,,,AN30,HIV+ pregnant women given ARV prophylaxis for unborn infants,OAE0djM31JL,PwuKTzy4vLJ,15-19Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4192,2.1,Antenatal,,,,AN30,HIV+ pregnant women given ARV prophylaxis for unborn infants,OAE0djM31JL,JtoaNPpY2BF,<15Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4193,2.1,Antenatal,,,,AN30,HIV+ pregnant women given ARV prophylaxis for unborn infants,OAE0djM31JL,c9JPAeQh49R,20-24Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4194,2.1,Antenatal,,,,AN30,HIV+ pregnant women given ARV prophylaxis for unborn infants,OAE0djM31JL,QGprPUGJp4N,25-49Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4195,2.1,Antenatal,,,,AN30,HIV+ pregnant women given ARV prophylaxis for unborn infants,OAE0djM31JL,sxBbkmHxnBP,50+Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4196,2.1,Antenatal,,,,AN30,HIV+ pregnant women given ARV prophylaxis for unborn infants,OAE0djM31JL,HllvX50cXC0,default,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4197,2.1,Antenatal,,,,AN31,Male partners with known status at first ANC couple visit,trSb0o79D5U,E7OcV5dLNeV,Negative,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4198,2.1,Antenatal,,,,AN31,Male partners with known status at first ANC couple visit,trSb0o79D5U,gqp69grjFaC,Positive,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4199,2.1,Antenatal,,,,AN01,ANC 1st contacts/visits for women,uUYRrEU5iOB,PwuKTzy4vLJ,15-19Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4200,2.1,Antenatal,,,,AN01,ANC 1st contacts/visits for women,uUYRrEU5iOB,JtoaNPpY2BF,<15Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4201,2.1,Antenatal,,,,AN01,ANC 1st contacts/visits for women,uUYRrEU5iOB,c9JPAeQh49R,20-24Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4202,2.1,Antenatal,,,,AN01,ANC 1st contacts/visits for women,uUYRrEU5iOB,QGprPUGJp4N,25-49Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4203,2.1,Antenatal,,,,AN01,ANC 1st contacts/visits for women,uUYRrEU5iOB,sxBbkmHxnBP,50+Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4204,2.1,Antenatal,,,,AN01,ANC 1st contacts/visits for women,uUYRrEU5iOB,HllvX50cXC0,default,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4205,2.1,Antenatal,,,,AN02,ANC 4th contacts/visits for women,RnLOFSYaAhp,PwuKTzy4vLJ,15-19Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4206,2.1,Antenatal,,,,AN02,ANC 4th contacts/visits for women,RnLOFSYaAhp,JtoaNPpY2BF,<15Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4207,2.1,Antenatal,,,,AN02,ANC 4th contacts/visits for women,RnLOFSYaAhp,c9JPAeQh49R,20-24Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4208,2.1,Antenatal,,,,AN02,ANC 4th contacts/visits for women,RnLOFSYaAhp,QGprPUGJp4N,25-49Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4209,2.1,Antenatal,,,,AN02,ANC 4th contacts/visits for women,RnLOFSYaAhp,sxBbkmHxnBP,50+Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4210,2.1,Antenatal,,,,AN03,ANC 8 contacts/visits for Women,xzZZOy6cmr8,PwuKTzy4vLJ,15-19Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4211,2.1,Antenatal,,,,AN03,ANC 8 contacts/visits for Women,xzZZOy6cmr8,JtoaNPpY2BF,<15Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4212,2.1,Antenatal,,,,AN03,ANC 8 contacts/visits for Women,xzZZOy6cmr8,c9JPAeQh49R,20-24Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4213,2.1,Antenatal,,,,AN03,ANC 8 contacts/visits for Women,xzZZOy6cmr8,QGprPUGJp4N,25-49Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4214,2.1,Antenatal,,,,AN03,ANC 8 contacts/visits for Women,xzZZOy6cmr8,sxBbkmHxnBP,50+Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4215,2.1,Antenatal,,,,AN04,Total ANC contacts/visits,PaceRdSpmgy,PwuKTzy4vLJ,15-19Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4216,2.1,Antenatal,,,,AN04,Total ANC contacts/visits,PaceRdSpmgy,JtoaNPpY2BF,<15Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4217,2.1,Antenatal,,,,AN04,Total ANC contacts/visits,PaceRdSpmgy,c9JPAeQh49R,20-24Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4218,2.1,Antenatal,,,,AN04,Total ANC contacts/visits,PaceRdSpmgy,QGprPUGJp4N,25-49Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4219,2.1,Antenatal,,,,AN04,Total ANC contacts/visits,PaceRdSpmgy,sxBbkmHxnBP,50+Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4220,2.1,Antenatal,,,,AN05,Referrals from community,YSqKuHTabCd,PwuKTzy4vLJ,15-19Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4221,2.1,Antenatal,,,,AN05,Referrals from community,YSqKuHTabCd,JtoaNPpY2BF,<15Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4222,2.1,Antenatal,,,,AN05,Referrals from community,YSqKuHTabCd,c9JPAeQh49R,20-24Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4223,2.1,Antenatal,,,,AN05,Referrals from community,YSqKuHTabCd,QGprPUGJp4N,25-49Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4224,2.1,Antenatal,,,,AN05,Referrals from community,YSqKuHTabCd,sxBbkmHxnBP,50+Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4225,2.1,Antenatal,,,,AN05,Referrals from community,YSqKuHTabCd,HllvX50cXC0,default,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4226,2.1,Antenatal,,,,AN06,No. of pregnant women who received IPT,W82iGPT6yKo,HllvX50cXC0,default,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4227,2.1,Antenatal,,,,AN06,No. of pregnant women who received IPT,DuMMAbvDfjn,PwuKTzy4vLJ,15-19Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4228,2.1,Antenatal,,,,AN06,No. of pregnant women who received IPT,DuMMAbvDfjn,JtoaNPpY2BF,<15Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4229,2.1,Antenatal,,,,AN06,No. of pregnant women who received IPT,DuMMAbvDfjn,c9JPAeQh49R,20-24Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4230,2.1,Antenatal,,,,AN06,No. of pregnant women who received IPT,DuMMAbvDfjn,QGprPUGJp4N,25-49Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4231,2.1,Antenatal,,,,AN06,No. of pregnant women who received IPT,DuMMAbvDfjn,sxBbkmHxnBP,50+Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4232,2.1,Antenatal,,,,AN07,No. of pregnant women tested for blood grouping,pINrjRslNhJ,HllvX50cXC0,Blood and Rhesus Group (O) - Rhesus(O+),2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4233,2.1,Antenatal,,,,AN07,No. of pregnant women tested for blood grouping,JEguqgKb8EF,HllvX50cXC0,No. of pregnant women who were tested for blood grouping - Blood Group (O) -Rhesus O-,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4234,2.1,Antenatal,,,,AN07,No. of pregnant women tested for blood grouping,qum4x1wSYNE,HllvX50cXC0,Total ANC Referrals from unit,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4235,2.1,Antenatal,,,,AN07,No. of pregnant women tested for blood grouping,hqGqG3XbnJm,HllvX50cXC0,Blood and Rhesus Group (A) - Rhesus(A+),2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4236,2.1,Antenatal,,,,AN07,No. of pregnant women tested for blood grouping,p6NMZyBI4UP,HllvX50cXC0,ANC Referrals from unit for mothers newly enrolled in MCH groups,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4237,2.1,Antenatal,,,,AN07,No. of pregnant women tested for blood grouping,FozqVr5QFG2,HllvX50cXC0,No. of pregnant women who were tested for blood grouping - Blood Group (A) -Rhesus A-,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4238,2.1,Antenatal,,,,AN07,No. of pregnant women tested for blood grouping,mSpP96joalJ,HllvX50cXC0,Blood and Rhesus Group (B) - Rhesus(B+),2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4239,2.1,Antenatal,,,,AN07,No. of pregnant women tested for blood grouping,t6bnhabqp9j,HllvX50cXC0,No. of pregnant women who were tested for blood grouping - Blood Group (B) -Rhesus B-,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4240,2.1,Antenatal,,,,AN07,No. of pregnant women tested for blood grouping,zqCLVFtdnsF,HllvX50cXC0,Blood and Rhesus Group (AB) - Rhesus(AB+),2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4241,2.1,Antenatal,,,,AN07,No. of pregnant women tested for blood grouping,BSw2fU4pgcR,HllvX50cXC0,No. of pregnant women who were tested for blood grouping - Blood Group (AB) Rhesus AB-,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4242,2.1,Antenatal,,,,AN08,No. of pregnant women tested for Anaemia (Hb Test at ANC 1st Visit),Y94ON8bFTQ8,PwuKTzy4vLJ,15-19Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4243,2.1,Antenatal,,,,AN08,No. of pregnant women tested for Anaemia (Hb Test at ANC 1st Visit),Y94ON8bFTQ8,JtoaNPpY2BF,<15Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4244,2.1,Antenatal,,,,AN08,No. of pregnant women tested for Anaemia (Hb Test at ANC 1st Visit),Y94ON8bFTQ8,c9JPAeQh49R,20-24Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4245,2.1,Antenatal,,,,AN08,No. of pregnant women tested for Anaemia (Hb Test at ANC 1st Visit),Y94ON8bFTQ8,QGprPUGJp4N,25-49Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4246,2.1,Antenatal,,,,AN08,No. of pregnant women tested for Anaemia (Hb Test at ANC 1st Visit),Y94ON8bFTQ8,sxBbkmHxnBP,50+Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4247,2.1,Antenatal,,,,AN08,No. of pregnant women tested for Anaemia (Hb Test at ANC 1st Visit),Y94ON8bFTQ8,HllvX50cXC0,No. of pregnant women who were tested for Anaemia using Hb Test at ANC 1st Contact / visit,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4248,2.1,Antenatal,,,,AN09,No. of pregnant women with Anaemia (Hb <10g/dl) at ANC 1st Visit,tWWiCNRnEFO,PwuKTzy4vLJ,15-19Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4249,2.1,Antenatal,,,,AN09,No. of pregnant women with Anaemia (Hb <10g/dl) at ANC 1st Visit,tWWiCNRnEFO,JtoaNPpY2BF,<15Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4250,2.1,Antenatal,,,,AN09,No. of pregnant women with Anaemia (Hb <10g/dl) at ANC 1st Visit,tWWiCNRnEFO,c9JPAeQh49R,20-24Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4251,2.1,Antenatal,,,,AN09,No. of pregnant women with Anaemia (Hb <10g/dl) at ANC 1st Visit,tWWiCNRnEFO,QGprPUGJp4N,25-49Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4252,2.1,Antenatal,,,,AN09,No. of pregnant women with Anaemia (Hb <10g/dl) at ANC 1st Visit,tWWiCNRnEFO,sxBbkmHxnBP,50+Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4253,2.1,Antenatal,,,,AN09,No. of pregnant women with Anaemia (Hb <10g/dl) at ANC 1st Visit,tWWiCNRnEFO,HllvX50cXC0,No. of pregnant women with Anaemia (Hb <10g/dl) at ANC 1st Contact / visit,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4254,2.1,Antenatal,,,,AN10,No. of pregnant women receiving at least 30 Tablets of ,gXwc3cpZbVz,PwuKTzy4vLJ,15-19Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4255,2.1,Antenatal,,,,AN10,No. of pregnant women receiving at least 30 Tablets of ,gXwc3cpZbVz,JtoaNPpY2BF,<15Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4256,2.1,Antenatal,,,,AN10,No. of pregnant women receiving at least 30 Tablets of ,gXwc3cpZbVz,c9JPAeQh49R,20-24Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4257,2.1,Antenatal,,,,AN10,No. of pregnant women receiving at least 30 Tablets of ,gXwc3cpZbVz,QGprPUGJp4N,25-49Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4258,2.1,Antenatal,,,,AN10,No. of pregnant women receiving at least 30 Tablets of ,gXwc3cpZbVz,sxBbkmHxnBP,50+Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4259,2.1,Antenatal,,,,AN10,No. of pregnant women receiving at least 30 Tablets of ,nmpvshKHVV5,PwuKTzy4vLJ,15-19Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4260,2.1,Antenatal,,,,AN10,No. of pregnant women receiving at least 30 Tablets of ,nmpvshKHVV5,JtoaNPpY2BF,<15Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4261,2.1,Antenatal,,,,AN10,No. of pregnant women receiving at least 30 Tablets of ,nmpvshKHVV5,c9JPAeQh49R,20-24Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4262,2.1,Antenatal,,,,AN10,No. of pregnant women receiving at least 30 Tablets of ,nmpvshKHVV5,QGprPUGJp4N,25-49Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4263,2.1,Antenatal,,,,AN10,No. of pregnant women receiving at least 30 Tablets of ,nmpvshKHVV5,sxBbkmHxnBP,50+Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4264,2.1,Antenatal,,,,AN11,Pregnant Women receiving LLINs at ANC 1st visit,KwdS7TztHf0,PwuKTzy4vLJ,15-19Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4265,2.1,Antenatal,,,,AN11,Pregnant Women receiving LLINs at ANC 1st visit,KwdS7TztHf0,JtoaNPpY2BF,<15Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4266,2.1,Antenatal,,,,AN11,Pregnant Women receiving LLINs at ANC 1st visit,KwdS7TztHf0,c9JPAeQh49R,20-24Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4267,2.1,Antenatal,,,,AN11,Pregnant Women receiving LLINs at ANC 1st visit,KwdS7TztHf0,QGprPUGJp4N,25-49Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4268,2.1,Antenatal,,,,AN11,Pregnant Women receiving LLINs at ANC 1st visit,KwdS7TztHf0,sxBbkmHxnBP,50+Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4269,2.1,Antenatal,,,,AN11,Pregnant Women receiving LLINs at ANC 1st visit,KwdS7TztHf0,HllvX50cXC0,default,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4270,2.1,Antenatal,,,,AN12,No. of pregnant women who received obstetric-ultrasound scan,KwdS7TztHf0,PwuKTzy4vLJ,15-19Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4271,2.1,Antenatal,,,,AN12,No. of pregnant women who received obstetric-ultrasound scan,KwdS7TztHf0,JtoaNPpY2BF,<15Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4272,2.1,Antenatal,,,,AN12,No. of pregnant women who received obstetric-ultrasound scan,KwdS7TztHf0,c9JPAeQh49R,20-24Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4273,2.1,Antenatal,,,,AN12,No. of pregnant women who received obstetric-ultrasound scan,KwdS7TztHf0,QGprPUGJp4N,25-49Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4274,2.1,Antenatal,,,,AN12,No. of pregnant women who received obstetric-ultrasound scan,KwdS7TztHf0,sxBbkmHxnBP,50+Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4275,2.1,Antenatal,,,,AN12,No. of pregnant women who received obstetric-ultrasound scan,KwdS7TztHf0,HllvX50cXC0,Pregnant Women receiving LLINs at ANC 1st visit,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4276,2.1,Antenatal,,,,AN12,No. of pregnant women who received obstetric-ultrasound scan,b2KqlfIjy95,PwuKTzy4vLJ,15-19Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4277,2.1,Antenatal,,,,AN12,No. of pregnant women who received obstetric-ultrasound scan,b2KqlfIjy95,JtoaNPpY2BF,<15Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4278,2.1,Antenatal,,,,AN12,No. of pregnant women who received obstetric-ultrasound scan,b2KqlfIjy95,c9JPAeQh49R,20-24Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4279,2.1,Antenatal,,,,AN12,No. of pregnant women who received obstetric-ultrasound scan,b2KqlfIjy95,QGprPUGJp4N,25-49Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4280,2.1,Antenatal,,,,AN12,No. of pregnant women who received obstetric-ultrasound scan,b2KqlfIjy95,sxBbkmHxnBP,50+Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4281,2.1,Antenatal,,,,AN12,No. of pregnant women who received obstetric-ultrasound scan,b2KqlfIjy95,HllvX50cXC0,No. of pregnant women who received obstetric-ultra sound scan during any ANC visit in the reporting month,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4282,2.1,Antenatal,,,,AN12,No. of pregnant women who received obstetric-ultrasound scan,o1WgIrJ0wY4,PwuKTzy4vLJ,15-19Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4283,2.1,Antenatal,,,,AN12,No. of pregnant women who received obstetric-ultrasound scan,o1WgIrJ0wY4,JtoaNPpY2BF,<15Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4284,2.1,Antenatal,,,,AN12,No. of pregnant women who received obstetric-ultrasound scan,o1WgIrJ0wY4,c9JPAeQh49R,20-24Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4285,2.1,Antenatal,,,,AN12,No. of pregnant women who received obstetric-ultrasound scan,o1WgIrJ0wY4,QGprPUGJp4N,25-49Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4286,2.1,Antenatal,,,,AN12,No. of pregnant women who received obstetric-ultrasound scan,o1WgIrJ0wY4,sxBbkmHxnBP,50+Yrs,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4287,2.1,Antenatal,,,,AN12,No. of pregnant women who received obstetric-ultrasound scan,o1WgIrJ0wY4,HllvX50cXC0,No. of pregnant women who received obstetric-ultra sound scan during any ANC visit in the reporting month - No. done before 24 weeks of gestation,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4288,2.1,Antenatal,,,,AN13,No. of pregnant women dewormed,R9fYo78aAYM,HllvX50cXC0,Blood and Rhesus Group (O) - Total,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4289,2.1,Antenatal,,,,AN13,No. of pregnant women dewormed,ioJBfDxPLHi,HllvX50cXC0,Pregnant women dewormed or receiving mebendazole,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4290,2.1,Antenatal,,,,AN14,Pregnant Women tested for syphilis,L73rUhmtF2M,HllvX50cXC0,Blood and Rhesus Group (A) - Total,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4291,2.1,Antenatal,,,,AN14,Pregnant Women tested for syphilis,lWcF1YVckcA,HllvX50cXC0,Pregnant Women tested for syphilis - First time this pregnancy,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4292,2.1,Antenatal,,,,AN14,Pregnant Women tested for syphilis,bBmnfOD3Yom,HllvX50cXC0,Pregnant Women tested for syphilis - Newly tested Positive,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4293,2.1,Antenatal,,,,AN14,Pregnant Women tested for syphilis,GWvftludKFF,HllvX50cXC0,Pregnant Women tested for syphilis - Started on syphilis treatment,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4294,2.1,Antenatal,,,,AN15,Male partner tested for syphilis,LR8HaTS7Mxt,HllvX50cXC0,Blood and Rhesus Group (B) - Total,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4295,2.1,Antenatal,,,,AN15,Male partner tested for syphilis,vP5CjeYXgbB,HllvX50cXC0,Male partners tested for syphilis - Total Tested,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4296,2.1,Antenatal,,,,AN15,Male partner tested for syphilis,qX9BvAXohYS,HllvX50cXC0,Male partners tested for syphilis - Tested Positive,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4297,2.1,Antenatal,,,,AN16,No. Pregnant women tested for Hepatitis B,q1XwdDx28hT,HllvX50cXC0,Blood and Rhesus Group (AB) - Total,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4298,2.1,Antenatal,,,,AN16,No. Pregnant women tested for Hepatitis B,aSlLg1v8apE,HllvX50cXC0,No. Pregnant women tested for Hepatitis B - Total Tested,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4299,2.1,Antenatal,,,,AN16,No. Pregnant women tested for Hepatitis B,mhmGSvRwKlQ,HllvX50cXC0,No. Pregnant women tested for Hepatitis B - Tested Positive,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4300,2.2,Maternity,,,,MA01,Admissions,JY0M7eC2N42,HllvX50cXC0,Admissions,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4301,2.2,Maternity,,,,MA02,Referrals to maternity unit,AGmXoLiT89x,HllvX50cXC0,Referrals to maternity unit - Total,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
4302,2.2,Maternity,,,,MA02,Referrals to maternity unit,TMF6CkVvMuD,HllvX50cXC0,Referrals to maternity unit - From community,2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
